"id","planet","lefty","major","age","hs.gpa","income","gpa"
5427,"Jupiter",TRUE,"Anthropology",32,4,NA,3.691
5428,"Jupiter",FALSE,"Visual Arts Illustration Spec",21,4,208589.472498989,4
5429,"Jupiter",FALSE,"Music Recording Technology",19,0.822,NA,1.811
5430,"Jupiter",FALSE,"Atmospheric Sciences",20,4,NA,2.995
5431,"Jupiter",TRUE,"Business Management",23,4,NA,3.958
5432,"Jupiter",FALSE,"Marketing Management",22,0,5.87198457064456,0.009
5433,"Jupiter",TRUE,"International Studies",21,1.322,146.085423499869,1.221
5434,"Jupiter",FALSE,"Atmospheric Sciences",24,4,NA,3.5
5435,"Jupiter",FALSE,"Fitness Technician",23,3.031,NA,2.818
5436,"Jupiter",TRUE,"Engineering/Electrical",21,3.666,NA,3.822
5437,"Jupiter",FALSE,"Interior Design",49,0,11.0562137952059,0.011
5438,"Saturn",TRUE,"Graphic Communications",20,0,9.49878746154581,0.029
5439,"Jupiter",FALSE,"Fitness Technician",22,3.702,2729.29866924221,2.618
5440,"Venus",TRUE,"International Studies",22,4,NA,3.664
5441,"Jupiter",FALSE,"Motorcycle & Outdoor Pow Equip",20,4,NA,3.878
5442,"Jupiter",FALSE,"Visual Arts - Photograph Spec",19,4,NA,3.808
5443,"Earth",FALSE,"Marketing Management",24,0,52.3177183329694,0.559
5444,"Jupiter",FALSE,"Anthropology",40,3.792,NA,3.38
5445,"Uranus",FALSE,"Atmospheric Sciences",21,1.933,NA,2.08
5446,"Jupiter",FALSE,"Exercise Sci/Kinesiology",60,4,NA,3.979
5447,"Jupiter",FALSE,"Respiratory Therapy",20,4,NA,3.889
5448,"Jupiter",FALSE,"Engineering/Electrical",25,4,48051.9071956351,4
5449,"Jupiter",FALSE,"Business Management",23,4,NA,4
5450,"Jupiter",TRUE,"Motorcycle & Outdoor Pow Equip",21,4,NA,3.937
5451,"Jupiter",FALSE,"Exercise Sci/Kinesiology",20,4,NA,4
5452,"Saturn",TRUE,"International Studies",41,4,NA,3.974
5453,"Uranus",TRUE,"Music Recording Technology",25,4,NA,3.285
5454,"Jupiter",TRUE,"Business Management",27,4,NA,4
5455,"Saturn",FALSE,"International Studies",29,4,NA,4
5456,"Venus",TRUE,"Business Administration",32,0,39.7258053749599,0.067
5457,"Jupiter",FALSE,"Music Recording Technology",26,4,NA,3.544
5458,"Jupiter",FALSE,"Visual Arts Illustration Spec",30,4,NA,3.552
5459,"Jupiter",FALSE,"International Studies",19,4,NA,3.866
5460,"Neptune",TRUE,"Music Recording Technology",19,4,NA,3.707
5461,"Jupiter",FALSE,"Music Recording Technology",26,4,NA,4
5462,"Jupiter",FALSE,"Visual Arts Illustration Spec",20,1.837,NA,2.897
5463,"Jupiter",FALSE,"Engineering/Electrical",21,4,NA,3.915
5464,"Jupiter",TRUE,"Music Recording Technology",20,4,NA,4
5465,"Jupiter",FALSE,"Atmospheric Sciences",20,2.494,13757.7817862653,2.771
5466,"Jupiter",FALSE,"Fitness Technician",20,0,42.9022219022453,0.001
5467,"Jupiter",TRUE,"Atmospheric Sciences",26,3.512,NA,2.535
5468,"Jupiter",FALSE,"Atmospheric Sciences",21,3.828,NA,3.687
5469,"Jupiter",FALSE,"Music Recording Technology",20,2.238,NA,1.996
5470,"Saturn",FALSE,"International Studies",19,3.76,13277.5597872112,2.609
5471,"Saturn",TRUE,"American Sign Lang/Interpret",25,0,10.5371876476261,0
5472,"Uranus",FALSE,"Surgical Technician",31,4,NA,3.925
5473,"Jupiter",TRUE,"Music Recording Technology",25,4,369039.865978059,3.917
5474,"Jupiter",FALSE,"Surgical Technician",30,4,NA,4
5475,"Saturn",FALSE,"Advanced Manufacturing",20,3.223,3520.30200614764,2.362
5476,"Neptune",TRUE,"Transition to Teaching/ARL",23,4,NA,3.849
5477,"Jupiter",FALSE,"Engr Draft & Manufacture Tech",21,0,3.86791733257296,0.008
5478,"Saturn",FALSE,"Visual Arts- Animation",22,3.576,NA,3.525
5479,"Mercury",TRUE,"Atmospheric Sciences",36,0,67.6661842877703,0.799
5480,"Jupiter",FALSE,"Transition to Teaching/ARL",21,0,22.0332153685765,0
5481,"Jupiter",FALSE,"Music Recording Technology",19,4,11229.3911135335,2.723
5482,"Saturn",FALSE,"Music Recording Technology",18,4,NA,3.881
5483,"Mars",FALSE,"Visual Arts Illustration Spec",23,3.767,NA,3.06
5484,"Jupiter",FALSE,"Music Recording Technology",21,2.443,NA,2.684
5485,"Saturn",TRUE,"Transition to Teaching/ARL",21,4,NA,3.324
5486,"Jupiter",FALSE,"Engineering/Electrical",20,3.948,NA,2.754
5487,"Jupiter",TRUE,"Comm Health & Leadership",38,3.391,NA,2.344
5488,"Saturn",TRUE,"Advanced Manufacturing",22,0,7.93618319027378,0.065
5489,"Jupiter",TRUE,"Music Recording Technology",54,3.438,NA,3.528
5490,"Jupiter",FALSE,"Physical Therapist Assistant",40,4,NA,3.955
5491,"Jupiter",TRUE,"Transition to Teaching/ARL",21,4,NA,3.461
5492,"Jupiter",FALSE,"Music Recording Technology",19,2.544,NA,3.335
5493,"Mars",TRUE,"International Studies",41,4,NA,3.66
5494,"Jupiter",TRUE,"International Studies",18,4,NA,3.334
5495,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,4
5496,"Saturn",TRUE,"Visual Arts Illustration Spec",28,3.67,NA,2.963
5497,"Earth",FALSE,"Engineering/Electrical",23,3.643,NA,3.054
5498,"Jupiter",FALSE,"Microscopy",20,0,9.49860545686616,0
5499,"Saturn",FALSE,"International Studies",21,3.539,NA,3.028
5500,"Jupiter",FALSE,"Music Recording Technology",20,4,NA,4
5501,"Jupiter",TRUE,"American Sign Lang/Interpret",22,4,NA,4
5502,"Jupiter",FALSE,"Dental Hygiene",20,4,NA,3.318
5503,"Jupiter",FALSE,"Visual Arts Illustration Spec",21,4,NA,3.841
5504,"Jupiter",TRUE,"Physical Therapist Assistant",28,3.721,NA,3.045
5505,"Jupiter",FALSE,"Visual Arts Illustration Spec",23,4,NA,3.322
5506,"Saturn",FALSE,"Visual Arts - Design Spec.",21,4,NA,3.803
5507,"Venus",TRUE,"International Studies",19,0.451,134.777088529887,1.184
5508,"Jupiter",FALSE,"Visual Arts Illustration Spec",20,4,NA,3.292
5509,"Saturn",FALSE,"Machining Technology",20,3.766,NA,3.438
5510,"Jupiter",TRUE,"Education",21,4,NA,3.946
5511,"Jupiter",TRUE,"Comm Health & Leadership",25,4,NA,3.923
5512,"Jupiter",TRUE,"Writing",22,3.736,NA,4
5513,"Jupiter",FALSE,"Exercise Sci/Kinesiology",21,4,46160.3940599556,3.335
5514,"Jupiter",FALSE,"Business Management",20,4,NA,4
5515,"Jupiter",FALSE,"Engineering/Electrical",23,4,NA,3.838
5516,"Jupiter",FALSE,"Atmospheric Sciences",19,4,NA,3.873
5517,"Jupiter",FALSE,"Visual Arts Illustration Spec",20,4,NA,4
5518,"Saturn",FALSE,"Visual Arts Illustration Spec",35,4,NA,3.83
5519,"Jupiter",FALSE,"Fashion Merchandising",19,3.755,NA,3.899
5520,"Saturn",FALSE,"Visual Arts Illustration Spec",20,3.216,NA,2.367
5521,"Saturn",TRUE,"International Studies",22,4,151798.966131507,3.701
5522,"Jupiter",TRUE,"Music Recording Technology",21,3.053,NA,2.505
5523,"Jupiter",FALSE,"Music Recording Technology",28,4,NA,3.879
5524,"Saturn",TRUE,"Music Recording Technology",21,4,NA,3.984
5525,"Uranus",FALSE,"Visual Arts Illustration Spec",21,0.292,890.018419112897,1.484
5526,"Saturn",FALSE,"Visual Arts Illustration Spec",19,4,NA,4
5527,"Neptune",FALSE,"Visual Arts Illustration Spec",22,2.151,10941.2316743106,2.501
5528,"Jupiter",FALSE,"International Studies",20,4,NA,3.352
5529,"Jupiter",FALSE,"Philosophy Religious Studies",20,3.643,NA,3.948
5530,"Jupiter",FALSE,"Visual Arts - Design Spec.",30,1.66,2153.01909406458,1.984
5531,"Jupiter",TRUE,"Fitness Technician",24,4,678201.687161986,3.573
5532,"Jupiter",FALSE,"Physical Therapist Assistant",43,4,NA,4
5533,"Jupiter",FALSE,"Engineering/Electrical",20,2.43,NA,2
5534,"Jupiter",FALSE,"Music Recording Technology",34,4,NA,3.972
5535,"Uranus",TRUE,"International Studies",21,0,20.7867806152156,0.006
5536,"Saturn",FALSE,"Engineering/Computer",21,4,68819.1991515621,3.564
5537,"Jupiter",FALSE,"Visual Arts Illustration Spec",20,4,NA,3.545
5538,"Saturn",TRUE,"Pre-Medical Health Sciences",30,4,NA,3.646
5539,"Jupiter",FALSE,"Visual Arts - Photograph Spec",20,2.804,11091.7935804542,2.399
5540,"Uranus",FALSE,"Web Graphic Design",20,3.158,NA,2.881
5541,"Jupiter",FALSE,"International Studies",20,4,165468.617582588,3.477
5542,"Jupiter",TRUE,"Business Management",29,4,NA,3.993
5543,"Jupiter",FALSE,"Web Graphic Design",23,0.827,190.333626354265,1.524
5544,"Saturn",FALSE,"Music Recording Technology",20,4,NA,3.903
5545,"Jupiter",FALSE,"Social & Behavioral Sciences",23,4,NA,3.979
5546,"Jupiter",FALSE,"Energy Management",22,4,23709.482927377,3.087
5547,"Saturn",FALSE,"American Sign Lang/Interpret",21,4,NA,3.727
5548,"Jupiter",FALSE,"Social Work",21,3.065,NA,2.504
5549,"Saturn",TRUE,"International Studies",21,2.882,618.171074327358,1.682
5550,"Saturn",FALSE,"International Studies",20,3.9,NA,2.887
5551,"Saturn",TRUE,"English Studies",34,0,5.8755162192342,0
5552,"Jupiter",FALSE,"Geographic Info Sys",17,4,NA,3.477
5553,"Neptune",TRUE,"Music Recording Technology",19,2.675,NA,2.933
5554,"Jupiter",FALSE,"Non-Destructive Testing Tech",19,0,1.84691871117896,0.001
5555,"Jupiter",FALSE,"International Studies",18,4,NA,3.994
5556,"Saturn",TRUE,"International Studies",18,0,6.89740178042698,0.401
5557,"Earth",FALSE,"Dental Hygiene",21,4,NA,3.896
5558,"Jupiter",TRUE,"Engineering/Electrical",24,1.451,513.583662689622,1.579
5559,"Jupiter",TRUE,"Motorcycle & Outdoor Pow Equip",29,4,NA,3.845
5560,"Jupiter",FALSE,"Physical Therapist Assistant",27,4,NA,3.962
5561,"Jupiter",FALSE,"Aviation Maintenance",25,1.097,1023.60297036015,1.586
5562,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,3.976
5563,"Jupiter",TRUE,"Music Recording Technology",34,0,2.94065065435683,0.093
5564,"Venus",FALSE,"Visual Arts Illustration Spec",21,0,586.12509701477,1.613
5565,"Uranus",FALSE,"Comm Health & Leadership",20,4,NA,3.97
5566,"Jupiter",FALSE,"Visual Arts Illustration Spec",20,4,NA,3.976
5567,"Jupiter",FALSE,"Music Recording Technology",19,0,7.94948425964631,0.053
5568,"Jupiter",TRUE,"Music Recording Technology",28,4,NA,3.774
5569,"Uranus",TRUE,"Music Recording Technology",22,2.27,7952.06599990842,2.5
5570,"Saturn",TRUE,"Visual Arts Illustration Spec",20,4,31300.885981947,3.711
5571,"Jupiter",TRUE,"Visual Arts - Design Spec.",19,4,NA,3.349
5572,"Jupiter",FALSE,"Music Recording Technology",21,0,35.718932699673,0.064
5573,"Neptune",FALSE,"International Studies",20,3.726,NA,3.903
5574,"Saturn",TRUE,"Social Work",21,2.591,NA,2.513
5575,"Saturn",FALSE,"Social Work",20,0.955,73.4153807194282,1.126
5576,"Saturn",FALSE,"International Studies",20,3.912,NA,2.708
5577,"Jupiter",TRUE,"Sociology",25,4,NA,4
5578,"Saturn",FALSE,"Comm Health & Leadership",27,4,NA,3.842
5579,"Saturn",FALSE,"International Studies",20,4,NA,3.26
5580,"Jupiter",FALSE,"General Engineering",21,4,NA,3.759
5581,"Jupiter",TRUE,"Paralegal Training",20,0,NA,1.017
5582,"Jupiter",FALSE,"Visual Arts Illustration Spec",22,0,4.98343636252516,0
5583,"Uranus",FALSE,"Music Recording Technology",21,3.931,NA,3.399
5584,"Saturn",FALSE,"Comm Health & Leadership",40,0,7.17117280795862,0.049
5585,"Jupiter",FALSE,"International Studies",18,4,NA,3.759
5586,"Jupiter",FALSE,"Music Recording Technology",17,2.303,NA,2.148
5587,"Jupiter",FALSE,"Visual Arts Illustration Spec",19,2.698,48668.0763996524,2.702
5588,"Jupiter",FALSE,"MIDI",19,4,25181.7583487896,3.202
5589,"Jupiter",FALSE,"Surgical Technician",41,4,NA,4
5590,"Saturn",FALSE,"Visual Arts Illustration Spec",21,1.943,4108.64721225921,2.362
5591,"Jupiter",FALSE,"Engineering/Electrical",20,4,NA,3.938
5592,"Jupiter",FALSE,"Atmospheric Sciences",20,3.486,NA,2.875
5593,"Jupiter",FALSE,"Visual Arts Illustration Spec",19,4,NA,4
5594,"Jupiter",FALSE,"Music Recording Technology",24,3.677,10592.9863842641,2.658
5595,"Jupiter",FALSE,"Visual Arts Illustration Spec",19,0,4.62746220690034,0
5596,"Jupiter",TRUE,"Fitness Technician",22,1.822,2064.79530102798,1.925
5597,"Saturn",TRUE,"International Studies",20,0,55.9609033474222,0.733
5598,"Jupiter",TRUE,"Atmospheric Sciences",20,0,NA,0.971
5599,"Jupiter",TRUE,"Visual Arts Illustration Spec",20,0.803,880.036455330649,1.248
5600,"Jupiter",FALSE,"Outdoor Adv Parks & Rec",28,4,NA,3.673
5601,"Saturn",FALSE,"Graphic Communications",21,1.623,NA,1.625
5602,"Saturn",TRUE,"American Sign Language",41,4,NA,3.964
5603,"Jupiter",FALSE,"Social Work",19,4,NA,3.826
5604,"Saturn",FALSE,"American Sign Language",20,4,NA,3.566
5605,"Jupiter",FALSE,"Atmospheric Sciences",21,2.759,NA,2.773
5606,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.906
5607,"Jupiter",FALSE,"Fitness Technician",24,4,125977.758932423,3.33
5608,"Jupiter",FALSE,"Music Recording Technology",21,4,NA,2.93
5609,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.437
5610,"Neptune",FALSE,"Advanced Manufacturing",19,2.062,NA,2.082
5611,"Mars",TRUE,"Microscopy",24,0,234.099155821236,1.293
5612,"Jupiter",FALSE,"Visual Arts Illustration Spec",52,4,NA,4
5613,"Jupiter",FALSE,"Visual Arts Illustration Spec",20,0.191,151.090345971782,1.146
5614,"Jupiter",FALSE,"Visual Arts Illustration Spec",20,3.793,NA,3.595
5615,"Jupiter",TRUE,"Surgical Technician",20,4,NA,3.926
5616,"Jupiter",FALSE,"Atmospheric Sciences",20,3.886,5106.70555379785,2.51
5617,"Jupiter",TRUE,"Non-Destructive Testing Tech",20,4,NA,3.244
5618,"Jupiter",FALSE,"Atmospheric Sciences",21,2.474,4931.72745834361,2.194
5619,"Saturn",FALSE,"Motorcycle & Outdoor Pow Equip",19,4,442064.808122592,3.695
5620,"Earth",FALSE,"Music Recording Technology",17,3.448,53183.7736074852,3.289
5621,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.772
5622,"Saturn",FALSE,"Advanced Manufacturing",20,2.495,NA,2.483
5623,"Jupiter",FALSE,"Theatre Preformance",21,0,8.63702511032412,0.048
5624,"Saturn",TRUE,"International Studies",20,2.051,2114.61160756472,1.771
5625,"Uranus",TRUE,"International Studies",19,2.402,NA,2.503
5626,"Jupiter",TRUE,"Theatre Arts",19,4,NA,3.987
5627,"Saturn",TRUE,"Pre-Medical Health Sciences",20,4,6145.77759486776,2.393
5628,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,3.379
5629,"Saturn",TRUE,"Visual Arts Illustration Spec",20,3.825,NA,3.016
5630,"Jupiter",TRUE,"International Studies",20,3.064,NA,2.778
5631,"Jupiter",TRUE,"Visual Arts Illustration Spec",46,4,NA,4
5632,"Saturn",FALSE,"Music Recording Technology",18,0.296,633.483502857161,1.561
5633,"Jupiter",FALSE,"Visual Arts Illustration Spec",22,4,NA,4
5634,"Jupiter",TRUE,"Marketing Management",22,0.386,NA,0.951
5635,"Saturn",FALSE,"Respiratory Therapy",19,0.908,NA,1.996
5636,"Jupiter",FALSE,"Visual Arts Illustration Spec",20,0,35.283066161161,0.513
5637,"Saturn",FALSE,"Exercise Sci/Kinesiology",20,0,14.6745652551754,0.016
5638,"Jupiter",TRUE,"Visual Arts Illustration Spec",21,4,NA,4
5639,"Jupiter",TRUE,"Energy Management",19,0,8.27497346239142,0.014
5640,"Jupiter",TRUE,"Theatre Arts",19,3.331,NA,2.97
5641,"Uranus",FALSE,"Music Recording Technology",20,1.555,228.656031701931,1.98
5642,"Saturn",TRUE,"English Studies",20,3.389,NA,2.679
5643,"Saturn",FALSE,"Visual Arts - Photograph Spec",28,3.87,NA,3.558
5644,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.979
5645,"Neptune",FALSE,"International Studies",22,3.621,7156.35601919808,3.204
5646,"Jupiter",FALSE,"Visual Arts Illustration Spec",18,4,NA,3.67
5647,"Jupiter",FALSE,"Comm Health & Leadership",19,4,NA,3.697
5648,"Jupiter",FALSE,"International Studies",20,1.703,1972.81755753401,1.638
5649,"Saturn",FALSE,"Psychology",20,0,40.6349801252636,0.026
5650,"Saturn",TRUE,"Visual Arts Illustration Spec",20,2.406,NA,2.551
5651,"Neptune",TRUE,"Marketing Management",21,0.373,309.485876816233,0.86
5652,"Jupiter",FALSE,"Economics",20,4,NA,3.937
5653,"Jupiter",FALSE,"Music Recording Technology",20,4,NA,2.86
5654,"Jupiter",FALSE,"International Studies",19,4,NA,4
5655,"Neptune",TRUE,"Atmospheric Sciences",20,4,NA,3.304
5656,"Jupiter",TRUE,"International Studies",24,4,NA,3.598
5657,"Jupiter",TRUE,"Music Recording Technology",17,2.314,NA,2.33
5658,"Jupiter",FALSE,"Psychology",18,4,NA,3.584
5659,"Jupiter",FALSE,"Music Recording Technology",20,2.904,12742.3797828711,2.483
5660,"Neptune",FALSE,"Fitness Technician",19,4,NA,3.321
5661,"Jupiter",TRUE,"Advanced Manufacturing",18,4,NA,3.817
5662,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,3.957
5663,"Saturn",FALSE,"Fitness Technician",34,4,108367.190102155,3.17
5664,"Jupiter",FALSE,"Social & Behavioral Sciences",20,0,5.53368537892203,0
5665,"Saturn",FALSE,"International Studies",19,4,NA,3.781
5666,"Uranus",TRUE,"Engineering/Electrical",24,4,NA,3.721
5667,"Jupiter",TRUE,"Atmospheric Sciences",20,3.918,NA,3.516
5668,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,3.919
5669,"Jupiter",FALSE,"Fitness Technician",25,2.353,1291.03132229949,2.145
5670,"Uranus",FALSE,"Fashion Merchandising",21,4,NA,3.633
5671,"Jupiter",FALSE,"Music Recording Technology",19,2.423,2854.27703550388,1.718
5672,"Earth",FALSE,"Music Recording Technology",22,4,NA,4
5673,"Jupiter",FALSE,"Visual Arts Illustration Spec",20,0,16.2860228021899,0
5674,"Jupiter",FALSE,"Music Recording Technology",22,4,NA,3.953
5675,"Jupiter",TRUE,"Visual Arts Illustration Spec",20,3.886,NA,3.823
5676,"Jupiter",FALSE,"Theatre Arts",19,2.362,269.763410103584,1.631
5677,"Mars",FALSE,"Technical Apparel Design",44,4,NA,4
5678,"Earth",FALSE,"International Studies",23,4,NA,4
5679,"Jupiter",FALSE,"Fitness Technician",20,4,NA,3.855
5680,"Saturn",TRUE,"Advanced Manufacturing",23,0,29.5694117548985,0.274
5681,"Venus",FALSE,"Dental Hygiene",20,1.591,2408.49758428762,1.604
5682,"Saturn",FALSE,"Visual Arts Illustration Spec",20,1.793,297.549269267266,1.52
5683,"Jupiter",TRUE,"Atmospheric Sciences",20,3.176,9379.74696565431,2.425
5684,"Saturn",FALSE,"Fitness Technician",19,4,NA,3.618
5685,"Jupiter",TRUE,"Social Work",20,4,NA,4
5686,"Saturn",FALSE,"MIDI",32,3.114,1097.00804263993,2.131
5687,"Jupiter",TRUE,"Web Graphic Design",23,2.896,NA,2.659
5688,"Jupiter",FALSE,"Engineering/Electrical",25,4,NA,3.904
5689,"Jupiter",FALSE,"Music Recording Technology",20,4,NA,4
5690,"Saturn",FALSE,"Visual Arts Illustration Spec",20,3.513,NA,2.766
5691,"Jupiter",FALSE,"Motorcycle & Outdoor Pow Equip",18,4,NA,3.928
5692,"Jupiter",FALSE,"Music Recording Technology",17,4,34044.0862511934,3.217
5693,"Neptune",FALSE,"Atmospheric Sciences",20,4,NA,3.945
5694,"Jupiter",FALSE,"Construction Management",20,4,NA,3.945
5695,"Jupiter",FALSE,"Advanced Manufacturing",23,4,NA,3.936
5696,"Saturn",FALSE,"International Studies",20,0,16.158596119831,0
5697,"Jupiter",FALSE,"International Studies",18,4,NA,3.89
5698,"Jupiter",FALSE,"Engineering/Electrical",18,4,NA,2.943
5699,"Jupiter",FALSE,"Music Recording Technology",18,4,NA,4
5700,"Jupiter",FALSE,"Music Recording Technology",18,2.087,NA,2.026
5701,"Jupiter",TRUE,"Marketing Management",19,4,NA,3.567
5702,"Jupiter",TRUE,"Electrical, Independent - Appr",38,3.892,NA,3.313
5703,"Jupiter",FALSE,"Music Recording Technology",21,1.365,144.65676138018,1.589
5704,"Saturn",TRUE,"Pre-Medical Health Sciences",24,4,21177.9825388154,3.12
5705,"Venus",TRUE,"Visual Arts Illustration Spec",20,4,NA,2.918
5706,"Jupiter",FALSE,"Fitness Technician",23,4,NA,3.948
5707,"Neptune",FALSE,"Atmospheric Sciences",34,4,NA,3.962
5708,"Saturn",FALSE,"Advanced Manufacturing",48,4,NA,4
5709,"Jupiter",FALSE,"Writing",19,4,NA,3.952
5710,"Jupiter",FALSE,"Music Recording Technology",20,4,NA,3.877
5711,"Jupiter",FALSE,"Engineering/Electrical",22,4,NA,3.536
5712,"Jupiter",FALSE,"Music Recording Technology",23,4,NA,3.107
5713,"Jupiter",FALSE,"Engineering/Electrical",20,1.884,NA,1.932
5714,"Saturn",TRUE,"Music Recording Technology",20,0,40.2024858404337,0.046
5715,"Uranus",TRUE,"Visual Arts - Photograph Spec",29,3.773,NA,3.405
5716,"Jupiter",FALSE,"Fitness Technician",20,0,219.656970446414,1.15
5717,"Jupiter",FALSE,"Social Work",20,3.148,NA,2.667
5718,"Jupiter",FALSE,"International Studies",24,1.747,NA,1.874
5719,"Jupiter",TRUE,"Engineering/Computer",33,4,NA,3.45
5720,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.917
5721,"Jupiter",TRUE,"Surgical Technician",25,3.388,NA,3.417
5722,"Jupiter",FALSE,"International Studies",16,4,NA,3.995
5723,"Neptune",TRUE,"International Studies",20,4,NA,3.833
5724,"Jupiter",TRUE,"Music Recording Technology",20,4,NA,3.135
5725,"Uranus",FALSE,"Music Recording Technology",17,4,127890.700256323,3.512
5726,"Saturn",FALSE,"Sociology",20,4,10826.7995824556,2.877
5727,"Jupiter",FALSE,"Social Work",20,4,NA,3.709
5728,"Mars",TRUE,"International Studies",20,1.473,335.602518793515,1.173
5729,"Uranus",FALSE,"Music Recording Technology",20,4,NA,4
5730,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.794
5731,"Jupiter",FALSE,"Music Recording Technology",20,3.965,NA,3.041
5732,"Jupiter",FALSE,"Music Recording Technology",20,4,NA,3.474
5733,"Jupiter",FALSE,"International Studies",19,4,NA,3.906
5734,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.937
5735,"Jupiter",FALSE,"Visual Arts Illustration Spec",20,4,NA,4
5736,"Saturn",FALSE,"Music Recording Technology",21,4,NA,3.962
5737,"Uranus",FALSE,"Fitness Technician",20,0,71.9590265590271,0.914
5738,"Jupiter",FALSE,"Engineering/Electrical",20,4,NA,3.969
5739,"Neptune",FALSE,"Music Recording Technology",20,0,19.793365257435,0
5740,"Jupiter",TRUE,"Atmospheric Sciences",20,2.061,33584.8082718185,2.741
5741,"Jupiter",FALSE,"Music Recording Technology",17,2.941,NA,2.479
5742,"Neptune",FALSE,"Fitness Technician",20,2.422,8591.88711292965,2.281
5743,"Jupiter",FALSE,"General Engineering",21,3.607,7176.70660761398,2.344
5744,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.64
5745,"Jupiter",FALSE,"Non-Destructive Testing Tech",30,0,60.8595666702628,0.298
5746,"Jupiter",FALSE,"Engineering/Electrical",19,4,NA,3.99
5747,"Saturn",FALSE,"Theatre Arts",20,4,NA,3.278
5748,"Saturn",TRUE,"Social Work",20,0.696,905.135855411404,1.179
5749,"Saturn",FALSE,"International Studies",19,4,NA,2.946
5750,"Jupiter",FALSE,"Comm Health & Leadership",19,3.154,2363.0110261075,2.39
5751,"Jupiter",FALSE,"Surgical Technician",20,4,NA,4
